   0.0,   43.8,  44.5,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   0.2,   43.8,  44.5,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   0.5,   43.8,  44.5,  43.2,  44.2,   30,  43.8,    0, 251,   39.5, REFLOW
   0.8,   43.8,  44.5,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   1.0,   43.8,  44.5,  43.2,  44.2,   30,  43.8,    0, 252,   39.5, REFLOW
   1.2,   43.8,  44.5,  43.2,  44.2,   30,  43.8,    0, 255,   39.5, REFLOW
   1.5,   44.0,  44.8,  43.2,  44.2,   30,  43.8,    0, 255,   39.5, REFLOW
   1.8,   44.2,  44.8,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   2.0,   44.0,  44.8,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   2.2,   44.0,  44.8,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   2.5,   43.8,  44.8,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   2.8,   43.8,  44.8,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   3.0,   43.5,  44.8,  43.2,  44.5,   30,  43.9,    0, 255,   39.5, REFLOW
   3.2,   43.5,  44.8,  43.0,  44.2,   30,  43.6,    0, 218,   39.5, REFLOW
   3.5,   43.2,  44.5,  42.8,  44.2,   30,  43.5,    0, 247,   39.5, REFLOW
   3.8,   43.2,  44.5,  42.8,  44.0,   30,  43.4,    0, 245,   39.5, REFLOW
   4.0,   43.0,  44.5,  42.5,  44.0,   30,  43.2,    0, 242,   39.5, REFLOW
   4.2,   42.8,  44.5,  42.5,  44.0,   30,  43.2,    0, 255,   39.5, REFLOW
   4.5,   42.5,  44.2,  42.2,  43.8,   30,  43.0,    0, 206,   39.5, REFLOW
   4.8,   42.5,  44.2,  42.2,  43.8,   30,  43.0,    0, 255,   39.5, REFLOW
   5.0,   42.2,  44.2,  42.0,  43.8,   30,  42.9,    0, 235,   39.5, REFLOW
   5.2,   42.2,  44.0,  42.0,  43.5,   30,  42.8,    0, 232,   39.5, REFLOW
   5.5,   42.0,  43.8,  41.8,  43.5,   30,  42.6,    0, 230,   39.4, REFLOW
   5.8,   41.8,  43.8,  41.8,  43.2,   30,  42.5,    0, 228,   39.5, REFLOW
   6.0,   41.5,  43.5,  41.5,  43.2,   30,  42.4,    0, 225,   39.4, REFLOW
   6.2,   41.5,  43.2,  41.5,  43.2,   30,  42.4,    0, 255,   39.5, REFLOW
   6.5,   41.2,  43.2,  41.2,  43.0,   30,  42.1,    0, 189,   39.5, REFLOW
   6.8,   41.2,  43.0,  41.2,  43.0,   30,  42.1,    0, 251,   39.5, REFLOW
   7.0,   41.0,  43.0,  41.0,  42.8,   30,  41.9,    0, 184,   39.5, REFLOW
