   0.0,   46.0,  46.8,  45.2,  47.2,   50,  46.2,    0, 255,   36.6, REFLOW
   0.2,   46.0,  46.8,  45.2,  47.2,   50,  46.2,   75,  10,   36.7, REFLOW
   0.5,   46.2,  46.8,  45.5,  47.2,   50,  46.4,   41,  10,   36.7, REFLOW
   0.8,   46.2,  46.8,  45.5,  47.2,   50,  46.4,   72,  10,   36.7, REFLOW
   1.0,   46.2,  47.0,  45.5,  47.2,   50,  46.4,   72,  10,   36.7, REFLOW
   1.2,   46.2,  47.2,  45.5,  47.2,   50,  46.4,   72,  10,   36.7, REFLOW
   1.5,   46.5,  47.2,  45.5,  47.5,   50,  46.5,   38,  10,   36.7, REFLOW
   1.8,   46.5,  47.2,  45.5,  47.2,   50,  46.4,  103,  10,   36.7, REFLOW
   2.0,   46.5,  47.5,  45.5,  47.5,   50,  46.5,   38,  10,   36.7, REFLOW
   2.2,   46.5,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   2.5,   46.5,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   2.8,   46.5,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   3.0,   46.5,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   3.2,   46.2,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   3.5,   46.2,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   3.8,   46.2,  47.8,  45.5,  47.5,   50,  46.5,   70,  10,   36.7, REFLOW
   4.0,   46.2,  48.0,  45.5,  47.8,   50,  46.6,   36,  10,   36.7, REFLOW
   4.2,   46.0,  48.0,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   4.5,   46.2,  48.0,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   4.8,   46.0,  48.0,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   5.0,   46.0,  48.2,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   5.2,   46.0,  48.2,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   5.5,   46.0,  48.2,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   5.8,   46.0,  48.2,  45.5,  47.8,   50,  46.6,   67,  10,   36.7, REFLOW
   6.0,   46.0,  48.2,  45.5,  48.0,   50,  46.8,   34,  10,   36.7, REFLOW
   6.2,   46.0,  48.5,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   6.5,   46.0,  48.5,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   6.8,   46.0,  48.8,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   7.0,   46.0,  48.8,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   7.2,   46.2,  48.8,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   7.5,   46.2,  48.8,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   7.8,   46.0,  48.8,  45.5,  48.0,   50,  46.8,   65,  10,   36.7, REFLOW
   8.0,   46.0,  49.0,  45.5,  48.2,   50,  46.9,   31,  10,   36.7, REFLOW
   8.2,   46.0,  49.0,  45.5,  48.2,   50,  46.9,   62,  10,   36.7, REFLOW
   8.5,   46.2,  49.0,  45.5,  48.2,   50,  46.9,   62,  10,   36.7, REFLOW
   8.8,   46.2,  49.2,  45.8,  48.2,   50,  47.0,   29,  10,   36.7, REFLOW
   9.0,   46.2,  49.2,  45.8,  48.2,   50,  47.0,   60,  10,   36.7, REFLOW
   9.2,   46.2,  49.2,  45.8,  48.2,   50,  47.0,   60,  10,   36.7, REFLOW
   9.5,   46.2,  49.2,  45.8,  48.2,   50,  47.0,   60,  10,   36.7, REFLOW
   9.8,   46.5,  49.5,  45.8,  48.2,   50,  47.0,   60,  10,   36.7, REFLOW
  10.0,   46.5,  49.2,  45.8,  48.2,   50,  47.0,   60,  10,   36.7, REFLOW
  10.2,   46.5,  49.5,  45.8,  48.5,   50,  47.1,   26,  10,   36.7, REFLOW
  10.5,   46.5,  49.5,  45.8,  48.5,   50,  47.1,   58,  10,   36.7, REFLOW
  10.8,   46.5,  49.5,  45.8,  48.5,   50,  47.1,   58,  10,   36.7, REFLOW
  11.0,   46.5,  49.5,  45.8,  48.5,   50,  47.1,   58,  10,   36.7, REFLOW
  11.2,   46.5,  49.8,  45.8,  48.8,   50,  47.2,   24,  10,   36.7, REFLOW
  11.5,   46.5,  49.8,  45.8,  48.8,   50,  47.2,   55,  10,   36.7, REFLOW
  11.8,   46.5,  50.0,  45.8,  49.0,   50,  47.4,   21,  10,   36.7, REFLOW
  12.0,   46.5,  50.0,  45.8,  49.0,   50,  47.4,   53,  10,   36.7, REFLOW
  12.2,   46.8,  50.0,  46.0,  49.0,   50,  47.5,   19,  10,   36.7, REFLOW
  12.5,   46.8,  50.2,  46.0,  49.0,   50,  47.5,   50,  10,   36.7, REFLOW
  12.8,   46.5,  50.2,  46.0,  49.0,   50,  47.5,   50,  10,   36.7, REFLOW
  13.0,   46.5,  50.2,  46.0,  49.0,   50,  47.5,   50,  10,   36.7, REFLOW
  13.2,   46.8,  50.2,  46.0,  49.0,   50,  47.5,   50,  10,   36.7, REFLOW
  13.5,   46.8,  50.2,  46.0,  49.2,   50,  47.6,   16,  10,   36.7, REFLOW
  13.8,   46.5,  50.5,  46.0,  49.2,   50,  47.6,   48,  10,   36.7, REFLOW
  14.0,   46.8,  50.5,  46.0,  49.2,   50,  47.6,   48,  10,   36.7, REFLOW
  14.2,   46.5,  50.5,  46.0,  49.2,   50,  47.6,   48,  10,   36.7, REFLOW
  14.5,   46.5,  50.8,  46.0,  49.2,   50,  47.6,   48,  10,   36.7, REFLOW
  14.8,   46.8,  50.8,  46.0,  49.2,   50,  47.6,   48,  10,   36.7, REFLOW
  15.0,   46.8,  50.8,  46.2,  49.2,   50,  47.8,   14,  10,   36.7, REFLOW
  15.2,   47.0,  50.8,  46.2,  49.2,   50,  47.8,   45,  10,   36.7, REFLOW
  15.5,   46.8,  51.0,  46.2,  49.5,   50,  47.9,   12,  10,   36.7, REFLOW
  15.8,   46.8,  51.0,  46.2,  49.5,   50,  47.9,   43,  10,   36.7, REFLOW
  16.0,   46.8,  51.2,  46.2,  49.8,   50,  48.0,    9,  10,   36.7, REFLOW
  16.2,   47.0,  51.2,  46.2,  49.8,   50,  48.0,   40,  10,   36.7, REFLOW
  16.5,   46.8,  51.2,  46.2,  49.8,   50,  48.0,   40,  10,   36.7, REFLOW
  16.8,   47.0,  51.2,  46.2,  49.8,   50,  48.0,   40,  10,   36.7, REFLOW
  17.0,   47.0,  51.2,  46.2,  49.8,   50,  48.0,   40,  10,   36.8, REFLOW
  17.2,   47.0,  51.2,  46.2,  49.8,   50,  48.0,   40,  10,   36.7, REFLOW
  17.5,   47.0,  51.2,  46.5,  49.8,   50,  48.1,    7,  10,   36.7, REFLOW
  17.8,   47.0,  51.5,  46.5,  50.0,   50,  48.2,    4,  10,   36.7, REFLOW
  18.0,   47.0,  51.5,  46.5,  50.2,   50,  48.4,    2,  10,   36.7, REFLOW
  18.2,   47.2,  51.8,  46.5,  50.2,   50,  48.4,   33,  10,   36.7, REFLOW
  18.5,   47.0,  51.8,  46.5,  50.2,   50,  48.4,   33,  10,   36.7, REFLOW
  18.8,   47.0,  52.0,  46.5,  50.2,   50,  48.4,   33,  10,   36.8, REFLOW
  19.0,   47.2,  52.0,  46.5,  50.5,   50,  48.5,    0,   8,   36.7, REFLOW
  19.2,   47.2,  52.0,  46.5,  50.5,   50,  48.5,   30,  10,   36.7, REFLOW
  19.5,   47.2,  52.2,  46.8,  50.8,   50,  48.8,    0,  44,   36.7, REFLOW
  19.8,   47.2,  52.2,  46.8,  50.8,   50,  48.8,   25,  10,   36.7, REFLOW
  20.0,   47.2,  52.2,  46.8,  50.8,   50,  48.8,  225,  10,   36.7, REFLOW
  20.2,   47.5,  52.5,  46.8,  50.8,   50,  48.8,  225,  10,   36.7, REFLOW
  20.5,   47.5,  52.5,  46.8,  50.8,   50,  48.8,  226,  10,   36.7, REFLOW
  20.8,   47.5,  52.5,  46.8,  50.8,   50,  48.8,  226,  10,   36.7, REFLOW
